user_id,registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,preferred_restaurant_types,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,avg_days_between_purchases,median_days_between_purchases,average_delivery_distance_kms,purchase_count_by_store_type
133,2019-09-01,DNK,3,1.0,2.0,2019-09-01,2020-09-20,0.0,1.0,0.0,2.0,0.0,152.812,3.0,34.476,70.104,50.6,ios,1.0,2.0,0.0,['not mentioned'],1,15.0,2.0,193.0,193.0,2.026,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
134,2019-09-01,GRC,1,1.0,0.0,2019-09-03,2019-09-03,0.0,1.0,0.0,0.0,0.0,9.108,1.0,9.126,9.144,9.108,android,0.0,0.0,1.0,['not mentioned'],1,2.0,2.0,193.0,193.0,2.983,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
135,2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,47.564,1.0,47.658,47.752,47.564,ios,1.0,0.0,0.0,['not mentioned'],0,16.0,2.0,193.0,193.0,10.265,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
136,2019-09-01,GRC,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,12.144,1.0,12.168,12.192,12.144,android,0.0,0.0,1.0,['not mentioned'],0,22.0,7.0,193.0,193.0,2.758,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
137,2019-09-01,DNK,1,1.0,0.0,2020-09-12,2020-09-12,0.0,1.0,0.0,0.0,0.0,40.48,1.0,40.56,40.64,40.48,ios,1.0,0.0,0.0,['not mentioned'],0,6.0,3.0,193.0,193.0,9.676,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
139,2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,16.192,1.0,16.224,16.256,16.192,android,0.0,0.0,1.0,['not mentioned'],0,11.0,2.0,193.0,193.0,3.813,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
140,2019-09-01,DNK,4,4.0,0.0,2019-09-01,2019-11-15,0.0,2.0,0.0,2.0,0.0,129.536,2.0,17.238,45.72,32.384,web,0.0,4.0,0.0,['indian'],1,23.0,2.0,25.0,27.0,9.224,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
141,2019-09-01,DNK,1,1.0,0.0,2020-10-29,2020-10-29,0.0,0.0,0.0,1.0,0.0,10.12,1.0,10.14,10.16,10.12,ios,1.0,0.0,0.0,['not mentioned'],0,3.0,5.0,25.0,27.0,6.037,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
143,2019-09-01,DNK,31,31.0,0.0,2019-09-01,2020-10-28,1.0,13.0,2.0,15.0,0.0,1392.512,17.0,22.308,125.984,44.528,ios,31.0,0.0,0.0,"['american', 'japanese']",1,21.0,3.0,14.0,10.0,10.388,"{'Generalmerchandise': 0, 'Grocery': 15, 'Petsupplies': 1, 'Restaurant': 15, 'Retailstore': 0}"
144,2019-09-01,FIN,5,5.0,0.0,2019-09-01,2019-12-05,0.0,1.0,0.0,4.0,0.0,88.044,4.0,14.196,25.4,17.204,ios,5.0,0.0,0.0,['not mentioned'],1,5.0,6.0,24.0,15.0,3.685,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
146,2019-09-01,DNK,3,3.0,0.0,2019-09-01,2020-02-12,0.0,1.0,0.0,2.0,0.0,71.852,2.0,18.252,26.416,24.288,android,0.0,0.0,3.0,['not mentioned'],0,13.0,2.0,82.0,82.0,6.456,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
147,2019-09-01,DNK,26,25.0,1.0,2019-09-01,2020-10-27,0.0,12.0,1.0,13.0,0.0,729.652,15.0,13.182,65.024,28.336,android,0.0,1.0,25.0,"['italian', 'american', 'japanese', 'mexican']",1,17.0,7.0,17.0,11.0,5.023,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 13, 'Retailstore': 13}"
149,2019-09-01,FIN,9,8.0,1.0,2019-09-01,2020-07-30,0.0,7.0,0.0,2.0,0.0,736.736,9.0,32.448,288.544,81.972,web,0.0,2.0,7.0,['not mentioned'],1,21.0,5.0,42.0,36.0,1.222,"{'Generalmerchandise': 1, 'Grocery': 4, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
150,2019-09-01,FIN,2,2.0,0.0,2019-09-01,2019-09-07,0.0,2.0,0.0,0.0,0.0,78.936,2.0,36.504,42.672,39.468,ios,2.0,0.0,0.0,['indian'],1,8.0,5.0,6.0,6.0,6.517,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
151,2019-09-01,DNK,10,6.0,4.0,2019-09-05,2020-09-03,0.0,4.0,0.0,6.0,0.0,301.576,7.0,7.098,56.896,30.36,ios,5.0,5.0,0.0,"['italian', 'japanese']",1,5.0,1.0,40.0,16.0,10.411,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 5}"
154,2019-09-01,DNK,4,4.0,0.0,2020-10-16,2020-10-31,0.0,1.0,0.0,3.0,0.0,268.18,3.0,40.56,135.128,66.792,ios,0.0,4.0,0.0,['not mentioned'],1,1.0,2.0,5.0,2.0,9.15,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
155,2019-09-01,GRC,4,3.0,1.0,2019-10-25,2020-02-20,0.0,2.0,0.0,2.0,0.0,35.42,4.0,5.07,15.24,9.108,android,0.0,0.0,4.0,['not mentioned'],1,10.0,3.0,39.0,42.0,5.421,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
156,2019-09-01,FIN,1,1.0,0.0,2019-09-02,2019-09-02,0.0,1.0,0.0,0.0,0.0,12.144,1.0,12.168,12.192,12.144,android,0.0,0.0,1.0,['not mentioned'],1,11.0,4.0,39.0,42.0,10.238,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
157,2019-09-01,FIN,4,4.0,0.0,2019-11-18,2020-09-06,0.0,3.0,1.0,0.0,0.0,86.02,3.0,15.21,31.496,21.252,android,0.0,0.0,4.0,['american'],0,10.0,1.0,98.0,96.0,11.519,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
162,2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,21.252,1.0,21.294,21.336,21.252,ios,1.0,0.0,0.0,['not mentioned'],0,5.0,2.0,98.0,96.0,6.506,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
163,2019-09-01,DNK,17,17.0,0.0,2019-09-02,2020-10-04,0.0,7.0,0.0,10.0,0.0,462.484,4.0,21.294,43.688,27.324,android,0.0,0.0,17.0,['american'],0,13.0,2.0,25.0,13.0,8.907,"{'Generalmerchandise': 1, 'Grocery': 8, 'Petsupplies': 0, 'Restaurant': 8, 'Retailstore': 0}"
164,2019-09-01,DNK,2,2.0,0.0,2019-11-17,2019-12-08,0.0,0.0,0.0,2.0,0.0,48.576,2.0,19.266,29.464,24.288,ios,2.0,0.0,0.0,['not mentioned'],1,14.0,3.0,21.0,21.0,7.325,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
166,2019-09-01,FIN,2,1.0,1.0,2019-09-01,2020-04-17,0.0,1.0,0.0,1.0,0.0,102.212,2.0,50.7,51.816,50.6,ios,1.0,1.0,0.0,['not mentioned'],1,3.0,7.0,229.0,229.0,1.672,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
167,2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,27.324,1.0,27.378,27.432,27.324,web,0.0,1.0,0.0,['not mentioned'],1,5.0,2.0,229.0,229.0,4.941,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
168,2019-09-01,DNK,16,13.0,3.0,2019-09-01,2020-10-03,0.0,3.0,0.0,13.0,0.0,549.516,8.0,17.238,51.816,34.408,android,0.0,0.0,16.0,"['japanese', 'mexican']",0,18.0,1.0,27.0,17.0,5.546,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 8, 'Retailstore': 8}"
169,2019-09-01,FIN,7,7.0,0.0,2019-09-01,2020-09-25,0.0,7.0,0.0,0.0,0.0,202.4,5.0,16.224,53.848,29.348,android,0.0,0.0,7.0,['american'],0,18.0,5.0,65.0,38.0,4.16,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
171,2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,23.276,1.0,23.322,23.368,23.276,web,0.0,1.0,0.0,['not mentioned'],1,11.0,7.0,65.0,38.0,5.023,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
172,2019-09-01,FIN,4,3.0,1.0,2019-09-01,2020-07-26,0.0,4.0,0.0,0.0,0.0,111.32,1.0,18.252,34.544,28.336,web,3.0,1.0,0.0,['not mentioned'],1,15.0,4.0,110.0,64.0,4.023,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
176,2019-09-01,DNK,3,3.0,0.0,2020-05-08,2020-10-15,0.0,3.0,0.0,0.0,0.0,86.02,3.0,22.308,33.528,28.336,android,1.0,0.0,2.0,['american'],0,4.0,2.0,80.0,80.0,3.508,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
177,2019-09-01,FIN,34,34.0,0.0,2019-09-01,2020-10-17,0.0,30.0,0.0,4.0,0.0,653.752,8.0,14.196,26.416,19.228,android,0.0,0.0,34.0,['not mentioned'],0,2.0,5.0,12.0,9.0,2.379,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 17, 'Retailstore': 17}"
179,2019-09-01,DNK,1,1.0,0.0,2020-07-05,2020-07-05,0.0,0.0,0.0,1.0,0.0,36.432,1.0,36.504,36.576,36.432,android,0.0,0.0,1.0,['not mentioned'],0,19.0,3.0,12.0,9.0,10.437,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
182,2019-09-01,FIN,2,1.0,1.0,2020-04-22,2020-07-11,1.0,0.0,0.0,1.0,0.0,91.08,2.0,36.504,54.864,45.54,web,0.0,2.0,0.0,['japanese'],1,8.0,2.0,80.0,80.0,6.292,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
183,2019-09-01,FIN,39,39.0,0.0,2019-09-01,2020-09-27,0.0,22.0,4.0,13.0,0.0,795.432,10.0,11.154,35.56,20.24,android,0.0,0.0,39.0,['not mentioned'],1,19.0,1.0,10.0,6.0,1.032,"{'Generalmerchandise': 0, 'Grocery': 19, 'Petsupplies': 1, 'Restaurant': 19, 'Retailstore': 0}"
184,2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,18.216,1.0,18.252,18.288,18.216,web,0.0,1.0,0.0,['not mentioned'],1,5.0,6.0,10.0,6.0,0.359,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
186,2019-09-01,FIN,18,18.0,0.0,2019-09-01,2020-07-16,0.0,17.0,0.0,1.0,0.0,587.972,9.0,16.224,43.688,32.384,web,0.0,18.0,0.0,['not mentioned'],1,12.0,2.0,19.0,9.0,11.532,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 9, 'Retailstore': 9}"
187,2019-09-01,DNK,1,1.0,0.0,2019-12-10,2019-12-10,0.0,0.0,0.0,1.0,0.0,48.576,1.0,48.672,48.768,48.576,ios,1.0,0.0,0.0,['not mentioned'],0,2.0,2.0,19.0,9.0,3.156,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
189,2019-09-01,FIN,1,1.0,0.0,2020-03-13,2020-03-13,0.0,0.0,0.0,1.0,0.0,31.372,1.0,31.434,31.496,31.372,web,0.0,0.0,1.0,['not mentioned'],1,14.0,5.0,19.0,9.0,8.157,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
191,2019-09-01,DNK,1,1.0,0.0,2020-03-10,2020-03-10,0.0,0.0,0.0,1.0,0.0,23.276,1.0,23.322,23.368,23.276,ios,1.0,0.0,0.0,['not mentioned'],0,3.0,1.0,19.0,9.0,9.555,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
192,2019-09-01,FIN,25,25.0,0.0,2019-09-01,2020-10-28,1.0,12.0,2.0,10.0,0.0,733.7,4.0,15.21,48.768,29.348,ios,25.0,0.0,0.0,['not mentioned'],0,16.0,5.0,18.0,12.0,4.504,"{'Generalmerchandise': 1, 'Grocery': 12, 'Petsupplies': 0, 'Restaurant': 12, 'Retailstore': 0}"
195,2019-09-01,DNK,5,4.0,1.0,2020-07-03,2020-10-19,0.0,5.0,0.0,0.0,0.0,224.664,5.0,23.322,65.024,44.528,ios,0.0,5.0,0.0,['not mentioned'],1,22.0,6.0,27.0,13.0,10.879,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
197,2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,19.228,1.0,19.266,19.304,19.228,web,0.0,1.0,0.0,['not mentioned'],1,18.0,4.0,27.0,13.0,2.171,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
198,2019-09-01,FIN,3,2.0,1.0,2019-09-01,2020-04-12,0.0,2.0,0.0,1.0,0.0,85.008,3.0,18.252,33.528,28.336,web,0.0,2.0,1.0,['not mentioned'],1,8.0,4.0,112.0,112.0,5.643,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
199,2019-09-01,FIN,3,3.0,0.0,2019-09-01,2020-08-28,0.0,2.0,0.0,1.0,0.0,257.048,3.0,59.826,104.648,86.02,ios,3.0,0.0,0.0,['not mentioned'],1,23.0,1.0,181.0,181.0,3.008,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
200,2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,69.828,1.0,69.966,70.104,69.828,android,0.0,0.0,1.0,['not mentioned'],0,9.0,6.0,181.0,181.0,11.259,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
202,2019-09-01,GRC,2,2.0,0.0,2019-09-01,2020-09-21,0.0,1.0,0.0,1.0,0.0,28.336,2.0,13.182,15.24,14.168,web,0.0,2.0,0.0,['not mentioned'],1,8.0,3.0,386.0,386.0,5.694,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
204,2019-09-01,GRC,10,10.0,0.0,2019-09-03,2020-09-10,4.0,6.0,0.0,0.0,0.0,102.212,3.0,6.084,18.288,10.12,ios,9.0,0.0,1.0,['not mentioned'],1,1.0,1.0,41.0,13.0,4.837,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 5}"
205,2019-09-01,DNK,7,7.0,0.0,2019-09-01,2020-05-15,0.0,7.0,0.0,0.0,0.0,398.728,6.0,28.392,137.16,56.672,web,0.0,7.0,0.0,['not mentioned'],1,12.0,2.0,49.0,56.0,1.88,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
206,2019-09-01,DNK,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,18.216,1.0,18.252,18.288,18.216,ios,1.0,0.0,0.0,['not mentioned'],0,16.0,6.0,49.0,56.0,0.227,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
207,2019-09-01,FIN,2,2.0,0.0,2019-09-01,2020-04-19,0.0,2.0,0.0,0.0,0.0,50.6,2.0,20.28,31.496,25.3,web,0.0,2.0,0.0,['not mentioned'],1,13.0,7.0,231.0,231.0,3.868,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
209,2019-09-01,GRC,2,2.0,0.0,2019-09-15,2019-12-22,0.0,1.0,1.0,0.0,0.0,20.24,2.0,7.098,13.208,10.12,ios,2.0,0.0,0.0,['not mentioned'],1,13.0,3.0,98.0,98.0,4.348,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
210,2019-09-01,FIN,2,2.0,0.0,2020-03-21,2020-07-10,0.0,1.0,0.0,1.0,0.0,56.672,2.0,18.252,38.608,28.336,android,0.0,0.0,2.0,['not mentioned'],1,10.0,6.0,111.0,111.0,11.67,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
211,2019-09-01,DNK,11,11.0,0.0,2019-09-01,2020-09-12,0.0,6.0,0.0,5.0,0.0,349.14,6.0,12.168,58.928,31.372,ios,11.0,0.0,0.0,['not mentioned'],0,16.0,4.0,38.0,15.0,3.078,"{'Generalmerchandise': 1, 'Grocery': 5, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
212,2019-09-01,DNK,15,14.0,1.0,2019-09-01,2020-07-10,1.0,9.0,1.0,4.0,0.0,725.604,8.0,16.224,91.44,48.576,android,0.0,0.0,15.0,['american'],0,13.0,4.0,22.0,7.0,1.578,"{'Generalmerchandise': 1, 'Grocery': 7, 'Petsupplies': 0, 'Restaurant': 7, 'Retailstore': 0}"
213,2019-09-01,DNK,14,14.0,0.0,2019-11-17,2020-08-28,0.0,5.0,3.0,6.0,0.0,561.66,13.0,18.252,210.312,40.48,ios,13.0,1.0,0.0,['not mentioned'],1,6.0,5.0,22.0,16.0,4.125,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 7, 'Retailstore': 7}"
218,2019-09-01,DNK,1,1.0,0.0,2019-09-21,2019-09-21,0.0,0.0,0.0,1.0,0.0,32.384,1.0,32.448,32.512,32.384,ios,1.0,0.0,0.0,['not mentioned'],0,9.0,1.0,22.0,16.0,4.826,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
219,2019-09-01,DNK,3,3.0,0.0,2019-09-01,2020-04-26,0.0,2.0,0.0,1.0,0.0,74.888,2.0,14.196,39.624,25.3,web,0.0,3.0,0.0,['american'],1,17.0,3.0,119.0,119.0,2.627,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
220,2019-09-01,DNK,15,15.0,0.0,2019-09-01,2020-10-15,0.0,4.0,2.0,9.0,0.0,784.3,12.0,34.476,101.6,52.624,ios,15.0,0.0,0.0,['japanese'],1,10.0,5.0,29.0,27.0,0.482,"{'Generalmerchandise': 1, 'Grocery': 7, 'Petsupplies': 0, 'Restaurant': 7, 'Retailstore': 0}"
223,2019-09-01,FIN,51,51.0,0.0,2019-09-01,2020-09-13,0.0,41.0,0.0,10.0,0.0,2019.952,5.0,18.252,67.056,39.468,android,0.0,0.0,51.0,"['middleeastern', 'italian']",1,23.0,2.0,8.0,3.0,7.418,"{'Generalmerchandise': 0, 'Grocery': 25, 'Petsupplies': 1, 'Restaurant': 25, 'Retailstore': 0}"
224,2019-09-01,FIN,3,1.0,2.0,2019-09-01,2019-12-14,0.0,1.0,0.0,2.0,0.0,48.576,1.0,7.098,23.368,16.192,android,0.0,0.0,3.0,"['middleeastern', 'italian']",1,21.0,4.0,52.0,52.0,6.735,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
225,2019-09-01,GRC,1,1.0,0.0,2020-10-01,2020-10-01,0.0,0.0,0.0,1.0,0.0,8.096,1.0,8.112,8.128,8.096,ios,1.0,0.0,0.0,['not mentioned'],1,17.0,4.0,52.0,52.0,4.437,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
226,2019-09-01,FIN,1,1.0,0.0,2020-08-26,2020-08-26,0.0,1.0,0.0,0.0,0.0,36.432,1.0,36.504,36.576,36.432,ios,1.0,0.0,0.0,['not mentioned'],0,2.0,6.0,52.0,52.0,8.423,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
228,2019-09-01,FIN,20,20.0,0.0,2019-11-05,2020-09-10,0.0,13.0,2.0,5.0,0.0,317.768,3.0,14.196,20.32,16.192,android,0.0,0.0,20.0,"['american', 'italian']",0,17.0,5.0,16.0,3.0,5.579,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 10, 'Retailstore': 10}"
229,2019-09-01,FRA,1,1.0,0.0,2020-04-22,2020-04-22,0.0,0.0,1.0,0.0,0.0,30.36,1.0,30.42,30.48,30.36,ios,1.0,0.0,0.0,['not mentioned'],1,2.0,2.0,16.0,3.0,6.499,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
230,2019-09-01,FIN,1,1.0,0.0,2020-05-06,2020-05-06,0.0,1.0,0.0,0.0,0.0,28.336,1.0,28.392,28.448,28.336,ios,1.0,0.0,0.0,['not mentioned'],0,14.0,4.0,16.0,3.0,7.802,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
231,2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,31.372,1.0,31.434,31.496,31.372,ios,1.0,0.0,0.0,['not mentioned'],1,18.0,7.0,16.0,3.0,10.984,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
232,2019-09-01,FRA,2,0.0,2.0,2020-08-23,2020-09-04,0.0,0.0,0.0,2.0,0.0,48.576,1.0,15.21,33.528,24.288,ios,2.0,0.0,0.0,['not mentioned'],0,13.0,6.0,12.0,12.0,3.827,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
233,2019-09-01,FIN,7,7.0,0.0,2019-09-01,2020-05-24,0.0,6.0,0.0,1.0,0.0,380.512,4.0,22.308,82.296,54.648,web,0.0,7.0,0.0,['not mentioned'],1,18.0,5.0,44.0,37.0,4.201,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
234,2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,0.0,1.0,0.0,0.0,0.0,18.216,1.0,18.252,18.288,18.216,android,0.0,0.0,1.0,['not mentioned'],1,15.0,6.0,44.0,37.0,3.651,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
235,2019-09-01,FIN,1,1.0,0.0,2020-03-22,2020-03-22,0.0,1.0,0.0,0.0,0.0,24.288,1.0,24.336,24.384,24.288,ios,1.0,0.0,0.0,['not mentioned'],0,5.0,6.0,44.0,37.0,10.371,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
236,2019-09-01,DNK,26,26.0,0.0,2019-09-01,2020-10-29,0.0,11.0,0.0,15.0,0.0,605.176,20.0,14.196,83.312,23.276,web,0.0,5.0,21.0,"['american', 'italian', 'mexican']",1,19.0,2.0,17.0,8.0,0.602,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 13, 'Retailstore': 13}"
237,2019-09-01,FIN,7,7.0,0.0,2019-12-26,2020-09-20,0.0,1.0,0.0,6.0,0.0,185.196,4.0,14.196,48.768,26.312,android,0.0,0.0,7.0,['middleeastern'],1,8.0,2.0,45.0,26.0,2.034,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
238,2019-09-01,FIN,4,4.0,0.0,2020-03-17,2020-10-23,0.0,4.0,0.0,0.0,0.0,60.72,3.0,12.168,19.304,15.18,android,0.0,0.0,4.0,"['american', 'mexican']",1,19.0,6.0,73.0,18.0,11.112,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
242,2019-09-01,FIN,3,3.0,0.0,2019-09-01,2020-07-05,0.0,3.0,0.0,0.0,0.0,109.296,3.0,32.448,38.608,36.432,web,2.0,1.0,0.0,['american'],1,2.0,6.0,154.0,154.0,7.531,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
243,2019-09-01,GRC,1,1.0,0.0,2020-05-29,2020-05-29,0.0,0.0,0.0,1.0,0.0,20.24,1.0,20.28,20.32,20.24,ios,1.0,0.0,0.0,['not mentioned'],1,15.0,3.0,154.0,154.0,5.451,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
244,2019-09-01,FIN,29,26.0,3.0,2019-09-01,2020-10-31,6.0,14.0,5.0,4.0,0.0,603.152,14.0,10.14,32.512,21.252,ios,29.0,0.0,0.0,"['american', 'italian', 'middleeastern']",0,2.0,7.0,15.0,5.0,8.522,"{'Generalmerchandise': 1, 'Grocery': 14, 'Petsupplies': 0, 'Restaurant': 14, 'Retailstore': 0}"
